"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-01","2021","01","01","","1.2","","-5.8","","-2.3","","20.3","","0.0","","","","","","","","","","12","","44",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-02","2021","01","02","","0.8","","-2.0","","-0.6","","18.6","","0.0","","","","","","","","","","27","","52",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-03","2021","01","03","","0.6","","-1.9","","-0.7","","18.7","","0.0","","","","","","","","","","35","","67",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-04","2021","01","04","","0.3","","-1.7","","-0.7","","18.7","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-05","2021","01","05","","0.0","","-1.3","","-0.7","","18.7","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-06","2021","01","06","","0.7","","-1.7","","-0.5","","18.5","","0.0","","","","","","","","","","32","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-07","2021","01","07","","-0.9","","-7.8","","-4.4","","22.4","","0.0","","","","","","","","","","30","","44",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-08","2021","01","08","","-3.6","","-10.0","","-6.8","","24.8","","0.0","","","","","","","","","","32","","31",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-09","2021","01","09","","2.2","","-5.1","","-1.5","","19.5","","0.0","","","","","","","","","","30","","41",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-10","2021","01","10","","0.9","","-5.5","","-2.3","","20.3","","0.0","","","","","","","","","","31","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-11","2021","01","11","","0.0","","-6.1","","-3.1","","21.1","","0.0","","","","","","","","","","27","","57",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-12","2021","01","12","","-1.2","","-2.1","","-1.7","","19.7","","0.0","","","","","","","","","","26","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-13","2021","01","13","","2.5","","-1.4","","0.6","","17.4","","0.0","","","","","","","","","","27","","48",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-14","2021","01","14","","4.2","","0.8","","2.5","","15.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-15","2021","01","15","","4.1","","1.8","","3.0","","15.0","","0.0","","","","","","","","","","8","","50",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-16","2021","01","16","","3.5","","-1.2","","1.2","","16.8","","0.0","","","","","","","","","","27","","65",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-17","2021","01","17","","2.1","","-2.8","","-0.4","","18.4","","0.0","","","","","","","","","","29","","48",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-18","2021","01","18","","0.0","","-4.1","","-2.1","","20.1","","0.0","","","","","","","","","","29","","33",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-19","2021","01","19","","0.7","","-3.5","","-1.4","","19.4","","0.0","","","","","","","","","","27","","68",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-20","2021","01","20","","-2.3","","-8.7","","-5.5","","23.5","","0.0","","","","","","","","","","20","","54",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-21","2021","01","21","","2.7","","-2.2","","0.3","","17.7","","0.0","","","","","","","","","","24","","54",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-22","2021","01","22","","1.1","","-8.8","","-3.9","","21.9","","0.0","","","","","","","","","","27","","57",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-23","2021","01","23","","-5.8","","-13.0","","-9.4","","27.4","","0.0","","","","","","","","","","28","","52",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-24","2021","01","24","","-3.2","","-8.5","","-5.9","","23.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-25","2021","01","25","","2.0","","-4.9","","-1.5","","19.5","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-26","2021","01","26","","-1.8","","-5.6","","-3.7","","21.7","","0.0","","","","","","","","","","7","","50",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-27","2021","01","27","","-3.8","","-10.8","","-7.3","","25.3","","0.0","","","","","","","","","","30","","48",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-28","2021","01","28","","-8.3","","-14.7","","-11.5","","29.5","","0.0","","","","","","","","","","28","","55",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-29","2021","01","29","","-8.5","","-14.4","","-11.5","","29.5","","0.0","","","","","","","","","","31","","37",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-30","2021","01","30","","-3.4","","-15.2","","-9.3","","27.3","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-01-31","2021","01","31","","-5.5","","-13.4","","-9.5","","27.5","","0.0","","","","","","","","","","8","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-01","2021","02","01","","-3.9","","-12.4","","-8.2","","26.2","","0.0","","","","","","","","","","31","","31",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-02","2021","02","02","","-1.3","","-10.3","","-5.8","","23.8","","0.0","","","","","","","","","","32","","63",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-03","2021","02","03","","-0.8","","-8.5","","-4.7","","22.7","","0.0","","","","","","","","","","32","","65",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-04","2021","02","04","","4.8","","-8.1","","-1.7","","19.7","","0.0","","","","","","","","","","16","","41",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-05","2021","02","05","","1.7","","-8.0","","-3.2","","21.2","","0.0","","","","","","","","","","23","","61",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-06","2021","02","06","","-6.4","","-9.3","","-7.9","","25.9","","0.0","","","","","","","","","","26","","57",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-07","2021","02","07","","-6.3","","-13.3","","-9.8","","27.8","","0.0","","","","","","","","","","27","","57",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-08","2021","02","08","","-6.9","","-13.8","","-10.4","","28.4","","0.0","","","","","","","","","","27","","35",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-09","2021","02","09","","-3.2","","-11.0","","-7.1","","25.1","","0.0","","","","","","","","","","29","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-10","2021","02","10","","-5.4","","-11.5","","-8.5","","26.5","","0.0","","","","","","","","","","25","","41",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-11","2021","02","11","","-5.3","","-12.3","","-8.8","","26.8","","0.0","","","","","","","","","","30","","39",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-12","2021","02","12","","-9.0","","-15.1","","-12.1","","30.1","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-13","2021","02","13","","-9.9","","-14.1","","-12.0","","30.0","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-14","2021","02","14","","-4.0","","-14.0","","-9.0","","27.0","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-15","2021","02","15","","-4.8","","-10.0","","-7.4","","25.4","","0.0","","","","","","","","","","28","","165",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-16","2021","02","16","","-8.0","","-13.8","","-10.9","","28.9","","0.0","","","","","","","","","","27","","128",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-17","2021","02","17","","-3.7","","-18.0","","-10.9","","28.9","","0.0","","","","","","","","","","20","","35",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-18","2021","02","18","","-4.0","","-8.8","","-6.4","","24.4","","0.0","","","","","","","","","","8","","31",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-19","2021","02","19","","-2.7","","-7.1","","-4.9","","22.9","","0.0","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-20","2021","02","20","","-2.4","","-11.4","","-6.9","","24.9","","0.0","","","","","","","","","","30","","42",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-21","2021","02","21","","-1.6","","-12.6","","-7.1","","25.1","","0.0","","","","","","","","","","20","","37",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-22","2021","02","22","","2.6","","-2.0","","0.3","","17.7","","0.0","","","","","","","","","","27","","59",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-23","2021","02","23","","4.6","","-0.8","","1.9","","16.1","","0.0","","","","","","","","","","27","","54",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-24","2021","02","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-25","2021","02","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-26","2021","02","26","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-27","2021","02","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-02-28","2021","02","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-01","2021","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-02","2021","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-03","2021","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-04","2021","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-05","2021","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-06","2021","03","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-07","2021","03","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-08","2021","03","08","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-09","2021","03","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-10","2021","03","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-11","2021","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-12","2021","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-13","2021","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-14","2021","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-15","2021","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-16","2021","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-17","2021","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-18","2021","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-19","2021","03","19","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-20","2021","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-21","2021","03","21","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-22","2021","03","22","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-23","2021","03","23","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-24","2021","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-25","2021","03","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-26","2021","03","26","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-27","2021","03","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-28","2021","03","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-29","2021","03","29","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-30","2021","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-03-31","2021","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-01","2021","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-02","2021","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-03","2021","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-04","2021","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-05","2021","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-06","2021","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-07","2021","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-08","2021","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-09","2021","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-10","2021","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-11","2021","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-12","2021","04","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-13","2021","04","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-14","2021","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-15","2021","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-16","2021","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-17","2021","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-18","2021","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-19","2021","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-20","2021","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-21","2021","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-22","2021","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-23","2021","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-24","2021","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-25","2021","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-26","2021","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-27","2021","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-28","2021","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-29","2021","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-04-30","2021","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-01","2021","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-02","2021","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-03","2021","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-04","2021","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-05","2021","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-06","2021","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-07","2021","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-08","2021","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-09","2021","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-10","2021","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-11","2021","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-12","2021","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-13","2021","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-14","2021","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-15","2021","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-16","2021","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-17","2021","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-18","2021","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-19","2021","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-20","2021","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2021-05-21","2021","05","21","","","","","","","","","","","","","","","","","","","","","","",""
